mean,stdev,variance,skew,kurtosis,max,rms,en,label
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-50.0000,10.9545,120.0000,0.0000,-2.0000,-40.0000,50.9902,2600.0000,ECU4
-45.7143,9.7590,95.2381,-0.9487,-1.1000,-40.0000,46.5986,2171.4286,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-50.0000,10.9545,120.0000,0.0000,-2.0000,-40.0000,50.9902,2600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-57.5000,7.0711,50.0000,2.2678,3.1429,-40.0000,57.8792,3350.0000,ECU4
-43.3333,8.1650,66.6667,-1.7889,1.2000,-40.0000,43.9697,1933.3333,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-56.6667,8.1650,66.6667,1.7889,1.2000,-40.0000,57.1548,3266.6667,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-45.7143,9.7590,95.2381,-0.9487,-1.1000,-40.0000,46.5986,2171.4286,ECU4
-43.3333,8.1650,66.6667,-1.7889,1.2000,-40.0000,43.9697,1933.3333,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-50.0000,10.9545,120.0000,0.0000,-2.0000,-40.0000,50.9902,2600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-57.5000,7.0711,50.0000,2.2678,3.1429,-40.0000,57.8792,3350.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-57.1429,7.5593,57.1429,2.0412,2.1667,-40.0000,57.5698,3314.2857,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-45.7143,9.7590,95.2381,-0.9487,-1.1000,-40.0000,46.5986,2171.4286,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-51.4286,10.6904,114.2857,0.2887,-1.9167,-40.0000,52.3723,2742.8571,ECU4
-40.0000,12.6491,160.0000,0.0000,-0.0000,-20.0000,41.6333,1733.3333,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-45.7143,9.7590,95.2381,-0.9487,-1.1000,-40.0000,46.5986,2171.4286,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-51.4286,15.7359,247.6190,1.3577,0.2337,-20.0000,53.4522,2857.1429,ECU4
-45.0000,9.2582,85.7143,-1.1547,-0.6667,-40.0000,45.8258,2100.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-57.5000,7.0711,50.0000,2.2678,3.1429,-40.0000,57.8792,3350.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-45.7143,9.7590,95.2381,-0.9487,-1.1000,-40.0000,46.5986,2171.4286,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-54.2857,9.7590,95.2381,0.9487,-1.1000,-40.0000,55.0325,3028.5714,ECU4
-46.6667,10.3280,106.6667,-0.7071,-1.5000,-40.0000,47.6095,2266.6667,ECU4
-45.7143,9.7590,95.2381,-0.9487,-1.1000,-40.0000,46.5986,2171.4286,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-53.3333,10.3280,106.6667,0.7071,-1.5000,-40.0000,54.1603,2933.3333,ECU4
-48.5714,10.6904,114.2857,-0.2887,-1.9167,-40.0000,49.5696,2457.1429,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-54.2857,15.1186,228.5714,2.0412,2.1667,-20.0000,56.0612,3142.8571,ECU4
-56.6667,8.1650,66.6667,1.7889,1.2000,-40.0000,57.1548,3266.6667,ECU4
-48.5714,10.6904,114.2857,-0.2887,-1.9167,-40.0000,49.5696,2457.1429,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,12.6491,160.0000,0.0000,-0.0000,-20.0000,41.6333,1733.3333,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-54.2857,9.7590,95.2381,0.9487,-1.1000,-40.0000,55.0325,3028.5714,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-53.3333,10.3280,106.6667,0.7071,-1.5000,-40.0000,54.1603,2933.3333,ECU4
-45.7143,9.7590,95.2381,-0.9487,-1.1000,-40.0000,46.5986,2171.4286,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-54.2857,9.7590,95.2381,0.9487,-1.1000,-40.0000,55.0325,3028.5714,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-43.3333,8.1650,66.6667,-1.7889,1.2000,-40.0000,43.9697,1933.3333,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-56.6667,8.1650,66.6667,1.7889,1.2000,-40.0000,57.1548,3266.6667,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-45.7143,9.7590,95.2381,-0.9487,-1.1000,-40.0000,46.5986,2171.4286,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-57.1429,7.5593,57.1429,2.0412,2.1667,-40.0000,57.5698,3314.2857,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-42.8571,7.5593,57.1429,-2.0412,2.1667,-40.0000,43.4248,1885.7143,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-57.1429,7.5593,57.1429,2.0412,2.1667,-40.0000,57.5698,3314.2857,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-37.5000,7.0711,50.0000,2.2678,3.1429,-20.0000,38.0789,1450.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-57.1429,7.5593,57.1429,2.0412,2.1667,-40.0000,57.5698,3314.2857,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-51.4286,10.6904,114.2857,0.2887,-1.9167,-40.0000,52.3723,2742.8571,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-43.3333,8.1650,66.6667,-1.7889,1.2000,-40.0000,43.9697,1933.3333,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-42.8571,7.5593,57.1429,-2.0412,2.1667,-40.0000,43.4248,1885.7143,ECU4
-60.0000,0.0000,0.0000,0.0000,-3.0000,-60.0000,60.0000,3600.0000,ECU4
-57.1429,7.5593,57.1429,2.0412,2.1667,-40.0000,57.5698,3314.2857,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
-40.0000,0.0000,0.0000,0.0000,-3.0000,-40.0000,40.0000,1600.0000,ECU4
